"document","comment_id","flausch"
"NDY-208","3469","no"
"NDY-208","3470","no"
"NDY-208","3471","no"
"NDY-208","3472","no"
"NDY-208","3473","no"
"NDY-208","3474","no"
"NDY-208","3475","no"
"NDY-208","3476","no"
"NDY-208","3477","no"
"NDY-208","3478","no"
"NDY-208","3479","no"
"NDY-208","3480","no"
"NDY-208","3481","no"
"NDY-208","3482","no"
"NDY-208","3483","no"
"NDY-208","3484","no"
"NDY-208","3485","no"
"NDY-208","3486","no"
"NDY-208","3487","no"
"NDY-208","3488","no"
"NDY-208","3489","no"
"NDY-208","3490","no"
"NDY-208","3491","no"
"NDY-208","3492","yes"
"NDY-208","3493","no"
"NDY-208","3494","no"
"NDY-208","3495","no"
"NDY-208","3496","no"
"NDY-208","3497","no"
"NDY-208","3498","no"
"NDY-208","3499","no"
"NDY-208","3500","no"
"NDY-208","3501","no"
"NDY-208","3502","no"
"NDY-208","3503","no"
"NDY-208","3504","no"
"NDY-208","3505","no"
"NDY-208","3506","no"
"NDY-208","3507","no"
"NDY-208","3508","no"
"NDY-208","3509","no"
"NDY-208","3510","no"
"NDY-208","3511","no"
"NDY-208","3512","no"
"NDY-208","3513","no"
"NDY-208","3514","no"
"NDY-208","3515","no"
"NDY-208","3516","no"
"NDY-208","3517","no"
"NDY-208","3518","no"
"NDY-208","3519","yes"
"NDY-208","3520","no"
"NDY-208","3521","no"
"NDY-208","3522","no"
"NDY-208","3523","no"
"NDY-208","3524","no"
"NDY-208","3525","no"
"NDY-208","3526","no"
"NDY-208","3527","no"
"NDY-208","3528","no"
"NDY-208","3529","no"
"NDY-208","3530","no"
"NDY-208","3531","no"
"NDY-208","3532","no"
"NDY-208","3533","no"
"NDY-208","3534","no"
"NDY-208","3535","no"
"NDY-208","3536","no"
"NDY-208","3537","no"
"NDY-208","3538","no"
"NDY-208","3539","no"
"NDY-208","3540","no"
"NDY-208","3541","no"
"NDY-208","3542","no"
"NDY-208","3543","no"
"NDY-208","3544","no"
"NDY-208","3545","no"
"NDY-208","3546","no"
"NDY-208","3547","no"
"NDY-208","3548","yes"
"NDY-208","3549","no"
"NDY-208","3550","no"
"NDY-208","3551","no"
"NDY-208","3552","no"
"NDY-208","3553","no"
"NDY-208","3554","no"
"NDY-208","3555","no"
"NDY-208","3556","no"
"NDY-208","3557","no"
"NDY-208","3558","no"
"NDY-208","3559","no"
"NDY-208","3560","no"
"NDY-208","3561","no"
"NDY-208","3562","yes"
"NDY-208","3563","no"
"NDY-208","3564","no"
"NDY-208","3565","no"
"NDY-208","3566","no"
"NDY-208","3567","no"
"NDY-208","3568","no"
"NDY-208","3569","no"
"NDY-208","3570","no"
"NDY-208","3571","no"
"NDY-208","3572","no"
"NDY-208","3573","no"
"NDY-208","3574","no"
"NDY-208","3575","no"
"NDY-208","3576","no"
"NDY-208","3577","yes"
"NDY-208","3578","no"
"NDY-208","3579","no"
"NDY-208","3580","no"
"NDY-208","3581","yes"
"NDY-208","3582","no"
"NDY-208","3583","yes"
"NDY-208","3584","no"
"NDY-208","3585","no"
"NDY-208","3586","yes"
"NDY-208","3587","no"
"NDY-208","3588","no"
"NDY-208","3589","yes"
"NDY-208","3590","no"
"NDY-208","3591","no"
"NDY-208","3592","yes"
"NDY-208","3593","yes"
"NDY-208","3594","no"
"NDY-208","3595","no"
"NDY-208","3596","no"
"NDY-208","3597","no"
"NDY-208","3598","no"
"NDY-208","3599","no"
"NDY-208","3600","no"
"NDY-208","3601","no"
"NDY-208","3602","no"
"NDY-208","3603","no"
"NDY-208","3604","no"
"NDY-208","3605","no"
"NDY-208","3606","no"
"NDY-208","3607","no"
"NDY-208","3608","no"
"NDY-208","3609","no"
"NDY-208","3610","no"
"NDY-208","3611","no"
"NDY-208","3612","no"
"NDY-208","3613","no"
"NDY-208","3614","no"
"NDY-208","3615","no"
"NDY-208","3616","no"
"NDY-208","3617","no"
"NDY-208","3618","no"
"NDY-208","3619","no"
"NDY-208","3620","no"
"NDY-208","3621","no"
"NDY-208","3622","no"
"NDY-208","3623","no"
"NDY-208","3624","no"
"NDY-208","3625","no"
"NDY-208","3626","no"
"NDY-208","3627","no"
"NDY-208","3628","no"
"NDY-208","3629","no"
"NDY-208","3630","no"
"NDY-208","3631","no"
"NDY-208","3632","no"
"NDY-208","3633","yes"
"NDY-208","3634","no"
"NDY-208","3635","no"
"NDY-208","3636","no"
"NDY-208","3637","no"
"NDY-208","3638","no"
"NDY-208","3639","no"
"NDY-208","3640","no"
"NDY-208","3641","no"
"NDY-208","3642","no"
"NDY-208","3643","no"
"NDY-208","3644","yes"
"NDY-208","3645","no"
"NDY-208","3646","no"
"NDY-208","3647","no"
"NDY-208","3648","no"
"NDY-208","3649","no"
"NDY-208","3650","no"
"NDY-208","3651","no"
"NDY-208","3652","no"
"NDY-208","3653","no"
"NDY-208","3654","no"
"NDY-208","3655","no"
"NDY-208","3656","no"
"NDY-208","3657","no"
"NDY-208","3658","no"
"NDY-208","3659","no"
"NDY-208","3660","no"
"NDY-208","3661","no"
"NDY-208","3662","no"
"NDY-208","3663","yes"
"NDY-208","3664","no"
"NDY-208","3665","no"
"NDY-208","3666","no"
"NDY-208","3667","no"
"NDY-208","3668","no"
"NDY-208","3669","no"
"NDY-208","3670","no"
"NDY-208","3671","no"
"NDY-208","3672","no"
"NDY-208","3673","no"
"NDY-208","3674","no"
"NDY-208","3675","yes"
"NDY-208","3676","no"
"NDY-208","3677","no"
"NDY-208","3678","no"
"NDY-208","3679","no"
"NDY-208","3680","no"
"NDY-208","3681","no"
"NDY-208","3682","yes"
"NDY-208","3683","no"
"NDY-208","3684","no"
"NDY-208","3685","no"
"NDY-208","3686","no"
"NDY-208","3687","no"
"NDY-208","3688","no"
"NDY-208","3689","yes"
"NDY-208","3690","no"
"NDY-208","3691","no"
"NDY-208","3692","yes"
"NDY-208","3693","no"
"NDY-208","3694","no"
"NDY-208","3695","no"
"NDY-208","3696","no"
"NDY-208","3697","no"
"NDY-208","3698","no"
"NDY-208","3699","yes"
"NDY-208","3700","no"
"NDY-208","3701","yes"
"NDY-208","3702","no"
"NDY-208","3703","no"
"NDY-208","3704","no"
"NDY-208","3705","no"
"NDY-208","3706","no"
"NDY-208","3707","no"
"NDY-208","3708","yes"
"NDY-208","3709","no"
"NDY-208","3710","no"
"NDY-208","3711","no"
"NDY-208","3712","no"
"NDY-208","3713","no"
"NDY-208","3714","no"
"NDY-208","3715","no"
"NDY-208","3716","no"
"NDY-208","3717","no"
"NDY-208","3718","no"
"NDY-208","3719","no"
"NDY-208","3720","no"
"NDY-208","3721","no"
"NDY-208","3722","no"
"NDY-208","3723","no"
"NDY-208","3724","no"
"NDY-208","3725","no"
"NDY-208","3726","no"
"NDY-208","3727","no"
"NDY-208","3728","no"
"NDY-208","3729","no"
"NDY-208","3730","no"
"NDY-208","3731","no"
"NDY-208","3732","no"
"NDY-208","3733","no"
"NDY-208","3734","no"
"NDY-208","3735","no"
"NDY-208","3736","no"
"NDY-208","3737","no"
"NDY-208","3738","no"
"NDY-208","3739","no"
"NDY-208","3740","no"
"NDY-208","3741","no"
"NDY-208","3742","no"
"NDY-208","3743","no"
"NDY-208","3744","no"
"NDY-208","3745","no"
"NDY-208","3746","no"
"NDY-208","3747","no"
"NDY-208","3748","no"
"NDY-208","3749","no"
"NDY-208","3750","no"
"NDY-208","3751","no"
"NDY-208","3752","yes"
"NDY-208","3753","no"
"NDY-208","3754","no"
"NDY-208","3755","no"
"NDY-208","3756","no"
"NDY-208","3757","no"
"NDY-208","3758","no"
"NDY-208","3759","no"
"NDY-208","3760","no"
"NDY-208","3761","no"
"NDY-208","3762","no"
"NDY-208","3763","no"
"NDY-208","3764","no"
"NDY-208","3765","no"
"NDY-208","3766","no"
"NDY-208","3767","no"
"NDY-208","3768","no"
"NDY-208","3769","no"
"NDY-208","3770","yes"
"NDY-208","3771","no"
"NDY-208","3772","no"
"NDY-208","3773","yes"
"NDY-208","3774","no"
"NDY-208","3775","no"
"NDY-208","3776","no"
"NDY-208","3777","no"
"NDY-208","3778","no"
"NDY-208","3779","no"
"NDY-208","3780","no"
"NDY-208","3781","no"
"NDY-208","3782","no"
"NDY-208","3783","no"
"NDY-208","3784","no"
"NDY-208","3785","no"
"NDY-208","3786","yes"
"NDY-208","3787","no"
"NDY-208","3788","no"
"NDY-208","3789","no"
"NDY-208","3790","yes"
"NDY-208","3791","no"
"NDY-208","3792","no"
"NDY-208","3793","no"
"NDY-208","3794","no"
"NDY-208","3795","no"
"NDY-208","3796","no"
"NDY-208","3797","no"
"NDY-208","3798","no"
"NDY-208","3799","yes"
"NDY-208","3800","no"
"NDY-208","3801","no"
"NDY-208","3802","no"
"NDY-208","3803","no"
"NDY-208","3804","no"
"NDY-208","3805","no"
"NDY-208","3806","no"
"NDY-208","3807","no"
"NDY-208","3808","no"
"NDY-208","3809","no"
"NDY-208","3810","no"
"NDY-208","3811","no"
"NDY-208","3812","no"
"NDY-208","3813","no"
"NDY-208","3814","no"
"NDY-208","3815","no"
"NDY-208","3816","no"
"NDY-208","3817","no"
"NDY-208","3818","no"
"NDY-208","3819","no"
"NDY-208","3820","no"
"NDY-208","3821","no"
"NDY-208","3822","no"
"NDY-208","3823","no"
"NDY-208","3824","no"
"NDY-208","3825","no"
"NDY-208","3826","no"
"NDY-208","3827","no"
"NDY-208","3828","no"
"NDY-208","3829","no"
"NDY-208","3830","no"
"NDY-208","3831","no"
"NDY-208","3832","no"
"NDY-208","3833","no"
"NDY-208","3834","no"
"NDY-208","3835","no"
"NDY-208","3836","no"
"NDY-208","3837","no"
"NDY-208","3838","no"
"NDY-208","3839","no"
"NDY-208","3840","no"
"NDY-208","3841","no"
"NDY-208","3842","yes"
"NDY-208","3843","no"
"NDY-208","3844","no"
"NDY-208","3845","no"
"NDY-208","3846","no"
"NDY-208","3847","no"
"NDY-208","3848","no"
"NDY-208","3849","no"
"NDY-208","3850","no"
"NDY-208","3851","no"
"NDY-208","3852","no"
"NDY-208","3853","no"
"NDY-208","3854","no"
"NDY-208","3855","no"
"NDY-208","3856","no"
"NDY-208","3857","no"
"NDY-208","3858","yes"
"NDY-208","3859","yes"
"NDY-208","3860","no"
"NDY-208","3861","no"
"NDY-208","3862","no"
"NDY-208","3863","no"
"NDY-208","3864","no"
"NDY-208","3865","no"
"NDY-208","3866","no"
"NDY-208","3867","no"
"NDY-208","3868","no"
"NDY-208","3869","no"
"NDY-208","3870","no"
"NDY-208","3871","no"
"NDY-208","3872","no"
"NDY-208","3873","no"
"NDY-208","3874","no"
"NDY-208","3875","no"
"NDY-208","3876","no"
"NDY-208","3877","no"
"NDY-208","3878","no"
"NDY-208","3879","yes"
"NDY-208","3880","no"
"NDY-208","3881","no"
"NDY-208","3882","no"
"NDY-208","3883","no"
"NDY-208","3884","no"
"NDY-208","3885","no"
"NDY-208","3886","no"
"NDY-208","3887","no"
"NDY-208","3888","no"
"NDY-208","3889","no"
"NDY-208","3890","no"
"NDY-208","3891","no"
"NDY-208","3892","no"
"NDY-208","3893","no"
"NDY-208","3894","no"
"NDY-208","3895","no"
"NDY-208","3896","yes"
"NDY-208","3897","no"
"NDY-208","3898","no"
"NDY-208","3899","no"
"NDY-208","3900","no"
"NDY-208","3901","no"
"NDY-208","3902","no"
"NDY-208","3903","no"
"NDY-208","3904","no"
"NDY-208","3905","no"
"NDY-208","3906","no"
"NDY-208","3907","no"
"NDY-208","3908","no"
"NDY-208","3909","no"
"NDY-208","3910","no"
"NDY-208","3911","no"
"NDY-208","3912","no"
"NDY-208","3913","no"
"NDY-208","3914","no"
"NDY-208","3915","no"
"NDY-208","3916","no"
"NDY-208","3917","no"
"NDY-208","3918","no"
"NDY-208","3919","yes"
"NDY-208","3920","no"
"NDY-208","3921","no"
"NDY-208","3922","no"
"NDY-208","3923","no"
"NDY-208","3924","no"
"NDY-208","3925","no"
"NDY-208","3926","no"
"NDY-208","3927","no"
"NDY-208","3928","no"
"NDY-208","3929","no"
"NDY-208","3930","no"
"NDY-208","3931","no"
"NDY-208","3932","yes"
"NDY-208","3933","no"
"NDY-208","3934","no"
"NDY-208","3935","no"
"NDY-208","3936","no"
"NDY-208","3937","no"
"NDY-208","3938","no"
"NDY-208","3939","no"
"NDY-208","3940","no"
"NDY-208","3941","no"
"NDY-208","3942","no"
"NDY-208","3943","no"
"NDY-208","3944","no"
"NDY-208","3945","no"
"NDY-208","3946","no"
"NDY-208","3947","no"
"NDY-208","3948","no"
"NDY-208","3949","no"
"NDY-208","3950","no"
"NDY-208","3951","no"
"NDY-208","3952","no"
"NDY-208","3953","no"
"NDY-208","3954","no"
"NDY-208","3955","no"
"NDY-208","3956","no"
"NDY-208","3957","no"
"NDY-208","3958","no"
"NDY-208","3959","no"
"NDY-208","3960","no"
"NDY-208","3961","no"
"NDY-208","3962","no"
"NDY-208","3963","no"
"NDY-208","3964","no"
"NDY-208","3965","no"
"NDY-208","3966","no"
"NDY-208","3967","no"
"NDY-208","3968","no"
"NDY-208","3969","no"
"NDY-208","3970","no"
"NDY-208","3971","no"
"NDY-208","3972","no"
"NDY-208","3973","no"
"NDY-208","3974","no"
"NDY-208","3975","no"
"NDY-208","3976","no"
"NDY-208","3977","no"
"NDY-208","3978","no"
"NDY-208","3979","no"
"NDY-208","3980","no"
"NDY-208","3981","no"
"NDY-208","3982","no"
"NDY-208","3983","no"
"NDY-208","3984","no"
"NDY-208","3985","no"
"NDY-208","3986","no"
"NDY-208","3987","no"
"NDY-208","3988","no"
"NDY-208","3989","no"
"NDY-208","3990","no"
"NDY-208","3991","no"
"NDY-208","3992","no"
"NDY-208","3993","no"
"NDY-208","3994","no"
"NDY-208","3995","no"
"NDY-208","3996","no"
"NDY-208","3997","no"
"NDY-208","3998","no"
"NDY-208","3999","no"
"NDY-208","4000","no"
"NDY-208","4001","no"
"NDY-208","4002","no"
"NDY-208","4003","no"
"NDY-208","4004","no"
"NDY-208","4005","no"
"NDY-208","4006","yes"
"NDY-208","4007","yes"
"NDY-208","4008","no"
"NDY-208","4009","no"
"NDY-208","4010","no"
"NDY-208","4011","no"
"NDY-208","4012","no"
"NDY-208","4013","no"
"NDY-208","4014","yes"
"NDY-208","4015","no"
"NDY-208","4016","no"
"NDY-208","4017","no"
"NDY-208","4018","no"
"NDY-208","4019","no"
"NDY-208","4020","no"
"NDY-208","4021","no"
"NDY-208","4022","no"
"NDY-208","4023","no"
"NDY-208","4024","no"
"NDY-208","4025","no"
"NDY-208","4026","no"
"NDY-208","4027","no"
"NDY-208","4028","no"
"NDY-208","4029","no"
"NDY-208","4030","no"
"NDY-208","4031","no"
"NDY-208","4032","no"
"NDY-208","4033","no"
"NDY-208","4034","no"
"NDY-208","4035","no"
"NDY-208","4036","no"
"NDY-208","4037","no"
"NDY-208","4038","no"
"NDY-208","4039","no"
"NDY-208","4040","no"
"NDY-208","4041","no"
"NDY-208","4042","yes"
"NDY-208","4043","no"
"NDY-208","4044","no"
"NDY-208","4045","no"
"NDY-208","4046","no"
"NDY-208","4047","no"
"NDY-208","4048","no"
"NDY-208","4049","no"
"NDY-208","4050","yes"
"NDY-208","4051","no"
"NDY-208","4052","no"
"NDY-208","4053","yes"
"NDY-208","4054","no"
"NDY-208","4055","no"
"NDY-208","4056","no"
"NDY-208","4057","no"
"NDY-208","4058","no"
"NDY-208","4059","no"
"NDY-208","4060","no"
"NDY-208","4061","no"
"NDY-208","4062","no"
"NDY-208","4063","no"
"NDY-208","4064","no"
"NDY-208","4065","no"
"NDY-208","4066","no"
"NDY-208","4067","no"
"NDY-208","4068","no"
"NDY-208","4069","no"
"NDY-208","4070","no"
"NDY-208","4071","no"
"NDY-208","4072","no"
"NDY-208","4073","no"
"NDY-208","4074","no"
"NDY-208","4075","no"
"NDY-208","4076","no"
"NDY-208","4077","no"
"NDY-208","4078","no"
"NDY-208","4079","no"
"NDY-208","4080","no"
"NDY-208","4081","no"
"NDY-208","4082","no"
"NDY-208","4083","no"
"NDY-208","4084","no"
"NDY-208","4085","no"
"NDY-208","4086","no"
"NDY-208","4087","no"
"NDY-208","4088","no"
"NDY-208","4089","no"
"NDY-208","4090","no"
"NDY-208","4091","no"
"NDY-208","4092","no"
"NDY-208","4093","no"
"NDY-208","4094","no"
"NDY-208","4095","no"
"NDY-208","4096","no"
"NDY-208","4097","no"
"NDY-208","4098","no"
"NDY-208","4099","no"
"NDY-208","4100","no"
"NDY-208","4101","no"
"NDY-208","4102","no"
"NDY-208","4103","no"
"NDY-208","4104","no"
"NDY-208","4105","no"
"NDY-208","4106","no"
"NDY-208","4107","no"
"NDY-208","4108","no"
"NDY-208","4109","no"
"NDY-208","4110","no"
"NDY-208","4111","no"
"NDY-208","4112","no"
"NDY-208","4113","no"
"NDY-208","4114","yes"
"NDY-208","4115","no"
"NDY-208","4116","no"
"NDY-208","4117","no"
"NDY-208","4118","no"
"NDY-208","4119","no"
"NDY-208","4120","no"
"NDY-208","4121","no"
"NDY-208","4122","no"
"NDY-208","4123","no"
"NDY-208","4124","no"
"NDY-208","4125","yes"
"NDY-208","4126","no"
"NDY-208","4127","no"
"NDY-208","4128","yes"
"NDY-208","4129","no"
"NDY-208","4130","no"
"NDY-208","4131","no"
"NDY-208","4132","no"
"NDY-208","4133","no"
"NDY-208","4134","no"
"NDY-208","4135","no"
"NDY-208","4136","no"
"NDY-208","4137","no"
"NDY-208","4138","no"
"NDY-208","4139","no"
"NDY-208","4140","no"
"NDY-208","4141","no"
"NDY-208","4142","no"
"NDY-208","4143","yes"
"NDY-208","4144","no"
"NDY-208","4145","no"
"NDY-208","4146","yes"
"NDY-208","4147","no"
"NDY-208","4148","no"
"NDY-208","4149","no"
"NDY-208","4150","no"
"NDY-208","4151","no"
"NDY-208","4152","no"
"NDY-208","4153","no"
"NDY-208","4154","no"
"NDY-208","4155","no"
"NDY-208","4156","no"
"NDY-208","4157","no"
"NDY-208","4158","no"
"NDY-208","4159","no"
"NDY-208","4160","no"
"NDY-208","4161","no"
"NDY-208","4162","no"
"NDY-208","4163","no"
"NDY-208","4164","no"
"NDY-208","4165","no"
"NDY-208","4166","no"
"NDY-208","4167","yes"
"NDY-208","4168","no"
"NDY-208","4169","no"
"NDY-208","4170","yes"
"NDY-208","4171","no"
"NDY-208","4172","no"
"NDY-208","4173","no"
"NDY-208","4174","no"
"NDY-208","4175","no"
"NDY-208","4176","no"
"NDY-208","4177","no"
"NDY-208","4178","no"
"NDY-208","4179","no"
"NDY-208","4180","no"
"NDY-208","4181","no"
"NDY-208","4182","no"
"NDY-208","4183","yes"
"NDY-208","4184","no"
"NDY-208","4185","no"
"NDY-208","4186","no"
"NDY-208","4187","no"
"NDY-208","4188","no"
"NDY-208","4189","no"
"NDY-208","4190","no"
"NDY-208","4191","no"
"NDY-208","4192","no"
"NDY-208","4193","no"
"NDY-208","4194","no"
"NDY-208","4195","no"
"NDY-208","4196","no"
"NDY-208","4197","no"
"NDY-208","4198","no"
"NDY-208","4199","no"
"NDY-208","4200","no"
"NDY-208","4201","no"
"NDY-208","4202","no"
"NDY-208","4203","no"
"NDY-208","4204","no"
"NDY-208","4205","no"
"NDY-208","4206","no"
"NDY-208","4207","no"
"NDY-208","4208","no"
"NDY-208","4209","no"
"NDY-208","4210","no"
"NDY-208","4211","no"
"NDY-208","4212","no"
"NDY-208","4213","no"
"NDY-208","4214","no"
"NDY-208","4215","no"
"NDY-208","4216","no"
"NDY-208","4217","no"
"NDY-208","4218","no"
"NDY-208","4219","no"
"NDY-208","4220","no"
"NDY-208","4221","no"
"NDY-208","4222","no"
"NDY-208","4223","no"
"NDY-208","4224","no"
"NDY-208","4225","no"
"NDY-208","4226","no"
"NDY-208","4227","no"
"NDY-208","4228","no"
"NDY-208","4229","no"
"NDY-208","4230","no"
"NDY-208","4231","no"
"NDY-208","4232","no"
"NDY-208","4233","no"
"NDY-208","4234","no"
"NDY-208","4235","no"
"NDY-208","4236","no"
"NDY-208","4237","no"
"NDY-208","4238","no"
"NDY-208","4239","no"
"NDY-208","4240","no"
"NDY-208","4241","no"
"NDY-208","4242","no"
"NDY-208","4243","no"
"NDY-208","4244","no"
"NDY-208","4245","no"
"NDY-208","4246","no"
"NDY-208","4247","no"
"NDY-208","4248","no"
"NDY-208","4249","no"
"NDY-208","4250","no"
"NDY-208","4251","no"
"NDY-208","4252","no"
"NDY-208","4253","no"
"NDY-208","4254","no"
"NDY-208","4255","no"
"NDY-208","4256","no"
"NDY-208","4257","no"
"NDY-208","4258","no"
"NDY-208","4259","no"
"NDY-208","4260","no"
"NDY-208","4261","no"
"NDY-208","4262","no"
"NDY-208","4263","no"
"NDY-208","4264","no"
"NDY-208","4265","no"
"NDY-208","4266","no"
"NDY-208","4267","no"
"NDY-208","4268","no"
"NDY-208","4269","no"
"NDY-208","4270","no"
"NDY-208","4271","no"
"NDY-208","4272","no"
"NDY-208","4273","no"
"NDY-208","4274","no"
"NDY-208","4275","no"
"NDY-208","4276","no"
"NDY-208","4277","no"
"NDY-208","4278","no"
"NDY-208","4279","no"
"NDY-208","4280","no"
"NDY-208","4281","yes"
"NDY-208","4282","no"
"NDY-208","4283","no"
"NDY-208","4284","no"
"NDY-208","4285","no"
"NDY-208","4286","no"
"NDY-208","4287","no"
"NDY-208","4288","no"
"NDY-208","4289","no"
"NDY-208","4290","no"
"NDY-208","4291","no"
"NDY-208","4292","no"
"NDY-208","4293","yes"
"NDY-208","4294","no"
"NDY-208","4295","no"
"NDY-208","4296","no"
"NDY-208","4297","no"
"NDY-208","4298","no"
"NDY-208","4299","no"
"NDY-208","4300","no"
"NDY-208","4301","no"
"NDY-208","4302","yes"
"NDY-208","4303","no"
"NDY-208","4304","no"
"NDY-208","4305","yes"
"NDY-208","4306","no"
"NDY-208","4307","no"
"NDY-208","4308","yes"
"NDY-208","4309","no"
"NDY-208","4310","no"
"NDY-208","4311","no"
"NDY-208","4312","no"
"NDY-208","4313","no"
"NDY-208","4314","no"
"NDY-208","4315","no"
"NDY-208","4316","no"
"NDY-208","4317","no"
"NDY-208","4318","no"
"NDY-208","4319","no"
"NDY-208","4320","no"
"NDY-208","4321","no"
"NDY-208","4322","no"
"NDY-208","4323","no"
"NDY-208","4324","no"
"NDY-208","4325","no"
"NDY-208","4326","no"
"NDY-208","4327","no"
"NDY-208","4328","no"
"NDY-208","4329","yes"
"NDY-208","4330","no"
"NDY-208","4331","no"
"NDY-208","4332","no"
"NDY-208","4333","no"
"NDY-208","4334","no"
"NDY-208","4335","no"
"NDY-208","4336","no"
"NDY-208","4337","no"
"NDY-208","4338","no"
"NDY-208","4339","no"
"NDY-208","4340","no"
"NDY-208","4341","no"
"NDY-208","4342","no"
"NDY-208","4343","no"
"NDY-208","4344","no"
"NDY-208","4345","no"
"NDY-208","4346","no"
"NDY-208","4347","no"
"NDY-208","4348","no"
"NDY-208","4349","no"
"NDY-208","4350","no"
"NDY-208","4351","no"
"NDY-208","4352","no"
"NDY-208","4353","no"
"NDY-208","4354","no"
"NDY-208","4355","no"
"NDY-208","4356","no"
"NDY-208","4357","no"
"NDY-208","4358","no"
"NDY-208","4359","no"
"NDY-208","4360","no"
"NDY-208","4361","no"
"NDY-208","4362","no"
"NDY-208","4363","no"
"NDY-208","4364","no"
"NDY-208","4365","no"
"NDY-208","4366","no"
"NDY-208","4367","no"
"NDY-208","4368","no"
"NDY-208","4369","no"
"NDY-208","4370","no"
"NDY-208","4371","no"
"NDY-208","4372","no"
"NDY-208","4373","no"
"NDY-208","4374","no"
"NDY-208","4375","no"
"NDY-208","4376","no"
"NDY-208","4377","no"
"NDY-208","4378","no"
"NDY-208","4379","no"
"NDY-208","4380","no"
"NDY-208","4381","no"
"NDY-208","4382","no"
"NDY-208","4383","no"
"NDY-208","4384","no"
"NDY-208","4385","no"
"NDY-208","4386","no"
"NDY-208","4387","no"
"NDY-208","4388","no"
"NDY-208","4389","no"
"NDY-208","4390","no"
"NDY-208","4391","no"
"NDY-208","4392","yes"
"NDY-208","4393","no"
"NDY-208","4394","no"
"NDY-208","4395","no"
"NDY-208","4396","no"
"NDY-208","4397","no"
"NDY-208","4398","no"
"NDY-208","4399","no"
"NDY-208","4400","no"
"NDY-208","4401","no"
"NDY-208","4402","no"
"NDY-208","4403","no"
"NDY-208","4404","no"
"NDY-208","4405","no"
"NDY-208","4406","no"
"NDY-208","4407","no"
"NDY-208","4408","no"
"NDY-208","4409","no"
"NDY-208","4410","no"
"NDY-208","4411","no"
"NDY-208","4412","no"
"NDY-208","4413","no"
"NDY-208","4414","no"
"NDY-208","4415","no"
"NDY-208","4416","no"
"NDY-208","4417","no"
"NDY-208","4418","no"
"NDY-208","4419","no"
"NDY-208","4420","no"
"NDY-208","4421","no"
"NDY-208","4422","no"
"NDY-208","4423","no"
"NDY-208","4424","no"
"NDY-208","4425","no"
"NDY-208","4426","no"
"NDY-208","4427","no"
"NDY-208","4428","yes"
"NDY-208","4429","no"
"NDY-208","4430","no"
"NDY-208","4431","no"
"NDY-208","4432","no"
"NDY-208","4433","no"
"NDY-208","4434","no"
"NDY-208","4435","no"
"NDY-208","4436","no"
"NDY-208","4437","no"
"NDY-208","4438","no"
"NDY-208","4439","no"
"NDY-208","4440","no"
"NDY-208","4441","no"
"NDY-208","4442","no"
"NDY-208","4443","no"
"NDY-208","4444","no"
"NDY-208","4445","no"
"NDY-208","4446","no"
"NDY-208","4447","no"
"NDY-208","4448","no"
"NDY-208","4449","no"
"NDY-208","4450","no"
"NDY-208","4451","no"
"NDY-208","4452","no"
"NDY-208","4453","no"
"NDY-208","4454","no"
"NDY-208","4455","no"
"NDY-208","4456","no"
"NDY-208","4457","no"
"NDY-208","4458","no"
"NDY-208","4459","no"
"NDY-208","4460","no"
"NDY-208","4461","no"
"NDY-208","4462","no"
"NDY-208","4463","no"
"NDY-208","4464","no"
"NDY-208","4465","no"
"NDY-208","4466","no"
"NDY-208","4467","no"
"NDY-208","4468","no"
"NDY-208","4469","no"
"NDY-208","4470","no"
"NDY-208","4471","no"
"NDY-208","4472","no"
"NDY-208","4473","no"
"NDY-208","4474","no"
"NDY-208","4475","no"
"NDY-208","4476","no"
"NDY-208","4477","no"
"NDY-208","4478","no"
"NDY-208","4479","no"
"NDY-208","4480","no"
"NDY-208","4481","no"
"NDY-208","4482","no"
"NDY-208","4483","no"
"NDY-208","4484","no"
"NDY-208","4485","no"
"NDY-208","4486","no"
"NDY-208","4487","no"
"NDY-208","4488","no"
"NDY-208","4489","no"
"NDY-208","4490","no"
"NDY-208","4491","no"
"NDY-208","4492","yes"
"NDY-208","4493","no"
"NDY-208","4494","no"
"NDY-208","4495","no"
"NDY-208","4496","no"
"NDY-208","4497","no"
"NDY-208","4498","no"
"NDY-208","4499","no"
"NDY-208","4500","no"
"NDY-208","4501","yes"
"NDY-208","4502","no"
"NDY-208","4503","no"
"NDY-208","4504","no"
"NDY-208","4505","no"
"NDY-208","4506","no"
"NDY-208","4507","no"
"NDY-208","4508","no"
"NDY-208","4509","no"
"NDY-208","4510","no"
"NDY-208","4511","no"
"NDY-208","4512","no"
"NDY-208","4513","no"
"NDY-208","4514","no"
"NDY-208","4515","no"
"NDY-208","4516","no"
"NDY-208","4517","no"
"NDY-208","4518","no"
"NDY-208","4519","no"
"NDY-208","4520","no"
"NDY-208","4521","no"
"NDY-208","4522","no"
"NDY-208","4523","no"
"NDY-208","4524","no"
"NDY-208","4525","no"
"NDY-208","4526","no"
"NDY-208","4527","no"
"NDY-208","4528","no"
"NDY-208","4529","no"
"NDY-208","4530","no"
"NDY-208","4531","no"
"NDY-208","4532","no"
"NDY-208","4533","no"
"NDY-208","4534","no"
"NDY-208","4535","no"
"NDY-208","4536","no"
"NDY-208","4537","no"
"NDY-208","4538","no"
"NDY-208","4539","no"
