"document","comment_id","comment"
"NDY-186","7524","Geiles Video :D"
"NDY-186","7525","Nachmacher hahahaha ihr habt keine Ideen außer den Wörter aber die Music nachgemacht 😲"
"NDY-186","7526","Autotune izz da"
"NDY-186","7527","Wer hört sich die Müllmusik von denen überhaupt an ?"
"NDY-186","7528","Hattet ihr in echt solche augenringe"
"NDY-186","7529","Mir gehts manchmal auch so 😂"
"NDY-186","7530","cool"
"NDY-186","7531","so bin ich manchmal auch"
"NDY-186","7532","Ich bin schon mal eingepennt in der Schule und der Lehrer hat mich mit seinem Stift abgefeorfen"
"NDY-186","7533","2017 song"
"NDY-186","7534","ooo"
"NDY-186","7535","Könnt halt einfach ich sein 😂"
"NDY-186","7536","HI"
"NDY-186","7537","Fabi von grischistudios ist auch dabei"
"NDY-186","7538","ICH MUSS KOTZEN"
"NDY-186","7539","Z ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ 🌈 🌈 🌈 🌈 🌈 🌈 🌈 🌈 💝 💝 🦄 🦄 🦄"
"NDY-186","7540","Diese Parodie beschreibt so mein ganzes Leben .. 😂 😪"
"NDY-186","7541","Bin so müde Augen könn nicht lügen alles was ich brauch is schlaf alles was ich brauch is schlaf"
"NDY-186","7542","Wie alt seit ihr"
"NDY-186","7543","Hallo"
"NDY-186","7544","Das 3 PKKMNNHHÖGJKKJO7UUO7OUHIL DIE ZEIT ONLINE"
"NDY-186","7545","Warum gehst du dennoch schlagen"
"NDY-186","7546","Da war fabian von grischistudios"
"NDY-186","7547","Ir sind geil"
"NDY-186","7548","nice"
"NDY-186","7549","So lustig 😂"
"NDY-186","7550","dann geh pennen"
"NDY-186","7551","Ich finde Roman singt besser als Heiko , aber zusammen singt ihr am besten 😁 😍"
"NDY-186","7552","Geh und penn ne runde"
"NDY-186","7553","ja 😂 👋 😅 😨 😉"
"NDY-186","7554","Ja 🐼 🐼 🐼 🐼 🐼 🐼 🐼 🐼 🐼 👋 🍗 😁 😷"
"NDY-186","7555","🔪 😆 😆 😆 😆 😆"
"NDY-186","7556","Cool"
"NDY-186","7557","Das Lied ist viel voller als das originale wer findet es auch so ein like 😍 😘"
"NDY-186","7558","Oh concrafter Ich habe dich abonniert Natürlich auch die lochis Was ich eigentlich sagen wollte Ich heiße auch Robin und bin 10 Jahre alt und wohne in Hannover In einem Dorf Danke wenn ihr das gelesen habt"
"NDY-186","7559","Ach ja in dem Dorf ingeln oesselse"
"NDY-186","7560","Besser als das orginal"
"NDY-186","7561","auf zwei Beinen 2"
"NDY-186","7562","Geiles Lied"
"NDY-186","7563","Macht Mal eine Parodie von shape of you"
"NDY-186","7564","Fabiii macht mit ❤ ❤ 😍 😍"
"NDY-186","7565","Höre das lied gerade zum 17ten mal 😰 😰 💪"
"NDY-186","7566","#müde + Roman ist der coolste von den zwei"
"NDY-186","7567","Kenne ich"
"NDY-186","7568","Ich liebe euch ❤"
"NDY-186","7569","DANN GEH DOCH ZU NETTO !"
"NDY-186","7570","Supi ihr seid so cool"
"NDY-186","7571","hi"
"NDY-186","7572","Ich sollte dieses Lied jeden Montagmorgen hören xD"
"NDY-186","7573","Leute wollt ihr mich verarschen Schreibt doch nicht in die kommentare das roman süßer als heiko ist Wen interessiert es ?! Sie sind beide süß , cool , hübsch Und ihr könnt mich mal Und wenn sie mal mit youtube aufhören ist es deren schuld die immer sagen das roman süßer als heiko ist Zusammen sind sie süßer Ihr könnt mich mal 😡 Behaltet es für euch es muss doch nicht die ganze menschheit wissen 😠 😡 😠 😬 😒"
"NDY-186","7574","ihr seid so cool"
"NDY-186","7575","Ihr seid so Cool 😍 😍 😍"
"NDY-186","7576","Super cool"
"NDY-186","7577","schönes mädchen ? ehh nein"
"NDY-186","7578","Da ist Fabian von grichistudios"
"NDY-186","7579","Ich mag dich Roman und Heiko"
"NDY-186","7580","Genau größter als mounten Everest"
"NDY-186","7581","Wie alt seit ihr 🦄 ⛈ 🌈 🌪 🌫 💧 📞 📞 📞 📞 Ruf mich an"
"NDY-186","7582","Ich liebe euch 😍 😍"
"NDY-186","7583","Vol geil das Video"
"NDY-186","7584","Dafür dass ihr so müde seid könnt ihr noch richtig gut singen ... 😂 😂 🤣 😇 😍 ❤"
"NDY-186","7585","Wer guckt das 2017/18 ? Bitte liken wer das macht / guckt ! Danke"
"NDY-186","7586","Gut 😉"
"NDY-186","7587","Nice 😊"
"NDY-186","7588","Wer guckt auch 2017"
"NDY-186","7589","SUGA"
"NDY-186","7590","ICH WILL MIT EUCH INS BETT"
"NDY-186","7591","Bin ich die einzige die findet das die Augen ringe bei Heiko iwie gut aussehen ? 🤔 😂 😂 ❤ Hahha 😂 😂 😂"
"NDY-186","7592","Besser als Original Geh doch schlafen 😂 😂 😂 😂 😂 😂 😂 Verschlaf einfach 😎"
"NDY-186","7593","Ich war nicht schlafen hate nur 3 Stunden schlaf 😴 😴 😴 😴"
"NDY-186","7594","Da war Fabian von den Kanal grischistudio"
"NDY-186","7595","echt cool"
"NDY-186","7596","# Netflixandchill"
"NDY-186","7597","OMG DA IST FABIAN VON GRISCHISTUDIO !!!! 😍 😍 💖 😘 💖 😘 💖 😍 😘 💖 😍 😍 💖 😘 😍 💖 😍 😍 💖"
"NDY-186","7598","Manche Parodien sind nicht so gut aber die ist geil 😂 💖"
"NDY-186","7599","Ich hätte gern mal die Outtakes gesehen 😂 😂 😂 😂 💖"
"NDY-186","7600","#Schlaf"
"NDY-186","7601","Wer hört das Lied in 2018 immer noch ? 😂 ♥ Ich Liebe das lied"
"NDY-186","7602","Wenn sie singen ist cool ich finde wenn sie zusammen singen finde ich gut 😍 😍 😙 😙 😘 😘"
"NDY-186","7603","Du musst diese Säuren süsichckeiten holen ich habe dir genug ohne habe ich die ganze Zeit die ganze Nacht am PC gehockt oder Call of Duty oder GTA gespielt"
"NDY-186","7604","Nice aber echt"
"NDY-186","7605","😴 😴"
"NDY-186","7606","Hi"
"NDY-186","7607","Mit Fabi von Grischistudios 😍 😍 💖 💖"
"NDY-186","7608","Das war Geiel !!!!!"
"NDY-186","7609","😂 😂 😂 😂 😂 😂 😂"
"NDY-186","7610","Ohaaaa wie geilllllll I looooove u !!!!!!! 33333 Heirate michhhhh"
"NDY-186","7611","das ist so ein geiles Lied"
"NDY-186","7612","Larissa Vogt Ja Isso 😉"
"NDY-186","7613","das ist so ein cooles lied"
"NDY-186","7614","Manu Capobianco Richtig Hammer Cooles Lied Sugar 😉 😊"
"NDY-186","7615","Ihr seit einfach die besten 😊"
"NDY-186","7616","Ultragamerxxl24lp Ja Isso 😉"
"NDY-186","7617","Ihr Seit Einfach Die Besten Macht Weiter So ; - )"
"NDY-186","7618","bei dem lied dance ich immer voll ab !!!"
"NDY-186","7619","Heiko ich liebe dich"
"NDY-186","7620","XD LOOOOOLLL BRUHHHHHH XD"
"NDY-186","7621","immer wenn ich das Lied höre werde ich müde 😂 😂 😂 😂 😂 😂"
"NDY-186","7622","Irgendwie bin ich jetzt müde xD .. 😂 🤣"
"NDY-186","7623","Ei cool Fabian grischkat war in euren Videos"
"NDY-186","7624","Ist Dillan white dabei ? 😂"
"NDY-186","7625","Da War Der griechi"
"NDY-186","7626","DILLAAAAAAAN"
"NDY-186","7627","Boo"
"NDY-186","7628","👍 👍 👍"
"NDY-186","7629","Alles was ihr braucht ist Schlaf 😂 😂 Also ich sag euch mal was ich brauch Also alles was ich brauch ist die NPD Ich bin in Österreich und die NPD ist in Deutschland deswegen werde ich nach Deutschland ziehen Und sobald die NPD an der Macht ist wird Österreich sich an Deutschland anschließen"
"NDY-186","7630","Diese Parodie beschreibt mein Leben zu 101 % omg"
"NDY-186","7631","Das Mädchen lacht bei der min 2:02 betrug Film Fehler"
"NDY-186","7632","Soso cool"
"NDY-186","7633","MEDIONdievon Ihnen"
"NDY-186","7634","hy ich liber euch beide"
"NDY-186","7635","Da war Dylan 😂 😂 😂 2:03"
"NDY-186","7636","Es War Dilenwite dabei"
"NDY-186","7637","So gets mir auch in der Schule Aber ich bin noch nicht eingepent"
"NDY-186","7638","1:12 ist das etwa dillan ? 😱 😂 ❤"
"NDY-186","7639","cabello _01 😂 😂 😂 😂 😂 😂 😂 😂 😂 Jo"
"NDY-186","7640","hahah 1:29 die bewegung von romaaan 😍 😍"
"NDY-186","7641","sugar blyad xD"
"NDY-186","7642","Ich bin immer müde wegen dem Lied 😂"
"NDY-186","7643","Parodien von euch waren meine Kindheit 😂 ❤ aber euere neuen lieder auch mega ❤ ❤ 2018 ?"
"NDY-186","7644","Ich will euchmal persönlich Sen 😭 😭 😭 😭 😭 😭 😭 😭 😍 😍 😍 😍 😍"
"NDY-186","7645","Fabian 😍 😍 😂 ❤️ ❤️ ❤️"
"NDY-186","7646","Omg Heiko's Lächeln bei Minute 2:00 so süß 😍"
"NDY-186","7647","derä"
"NDY-186","7648","feka !!!!!!!!!!!!!!!! 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😁 😄"
"NDY-186","7649","Ey Roman Heiko Alles gute Nachträglich Zum geburtstag ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ hoffentlich Sieht ihr mein Kommentar ❤️ 🤗"
"NDY-186","7650","Mertcan YU91 Stimmt Ja Die hatten Geburtstag Wieso Sagstu Das Jetzt Erst ❤️ 🤗 😍 😍 😍 😍 😍 Roman Heiko Von mir auch Alles gute Nachträglich Hoffentlich Liest ihr unsern Kommentar"
"NDY-186","7651","Nice ."
"NDY-186","7652","Cooles Lied"
"NDY-186","7653","Einfach nur cool"
"NDY-186","7654","Ich liebe eure Musik und Parodien ❤️ ❤️ #TeamHeiRo"
"NDY-186","7655","bite is bin ore fronden bite 💑 💑 💑 💑 💑 💑 👫 👪 👪 👰 💋 💋 💋 💋 👄 👄"
"NDY-186","7656","b a"
"NDY-186","7657","Lass dir richtig die fresse poliern dann sing nochma"
"NDY-186","7658","gil"
"NDY-186","7659","Ich liebe Romans Part"
"NDY-186","7660","Ihr macht echt krasse Parodien"
"NDY-186","7661","Wer ist auch nur wegen Fabi von den Grischis hier ? xD"
"NDY-186","7662","Ich bin morgens auch immer müde wenn ich zur Schule muss ."
"NDY-186","7663","alter wer dislikt sowas geiles ??? xD :("
"NDY-186","7664","Keine sorge , ich bin total verpeilt ( also wegen dem anfang ) 😂 😂 😘 😘 😘"
"NDY-186","7665","OMG fabi 😍 😍 😍 😍 😨 😨 😨"
"NDY-186","7666","So fühl ich mich jeden morgen"
"NDY-186","7667","Ich brauch schlaf"
"NDY-186","7668","😉"
"NDY-186","7669","Das Lied ist immer noch mein lieblings Song"
"NDY-186","7670","das ist voll geil"
"NDY-186","7671","Er hält das Buch verkehrt"
"NDY-186","7672","Müde seht ihr echt ferboten aus"
"NDY-186","7673","Mir geht es so wegen unseren Lehrern"
"NDY-186","7674","Das Lied ist so geil 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑 👑"
"NDY-186","7675","😂 😂 😂"
"NDY-186","7676","Wer fühlt sich auch immer so ?"
"NDY-186","7677","Heiko ist der beste 💖 💖 💖 💖 💖 💖 💖 💖 💖 😎 😎 😎 😎 😎 😎"
"NDY-186","7678","Immer noch der Hammer 😍 😍"
"NDY-186","7679","My mood momentan"
"NDY-186","7680","1:12 ist das da dillan ? 😱 😅"
"NDY-186","7681","2018 ?"
"NDY-186","7682","❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ 😘 😘 😘 😘 😘 😘 👧🏻 TALISA"
"NDY-186","7683","Hheeeeieieuuuej 💝 💕 💕 💕 💓 👣 💕 👣 💖 👣 💕 💖 👣 💖 👣 👣 💖 💖 👣 💖 👣 💖 👣 💖 👣 💖 👣 💖 💖 👣 💖 👣 💖 👣 👄 👣 💖 👄 👣"
"NDY-186","7684","💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙"
"NDY-186","7685","#Zwilling"
"NDY-186","7686","Ich auch"
"NDY-186","7687","Dillan White 😍 😍 😍 😍"
"NDY-186","7688","2018 ?"
"NDY-186","7689","cool 👍 😅"
"NDY-208","1","Iwie sieht meine Morgenroutine wie bei Heiko aus 😂 😂 😂 😂 😂 😂 <a href='http://www.youtube.com/results?search_query=%23i'>"
"NDY-208","2","❤ ❤ ❤"
"NDY-208","3","❤ ❤ ❤"
"NDY-208","4","❤️ ❤️ ❤️"
"NDY-208","5","1"
"NDY-208","6","erste ❤ ❤ 💎"
"NDY-208","7","geil geil geil"
"NDY-208","8","Erster"
"NDY-208","9","1"
"NDY-208","10",":)"
"NDY-208","11","Ich liebe euch"
"NDY-208","12","❤"
"NDY-208","13","firrsst 🦄 ❤ 💕 😍"
"NDY-208","14","Lilly Marschall 😍"
"NDY-208","15","❤ ❤ ❤"
"NDY-208","16","😍 ❤ 1"
"NDY-208","17","hi"
"NDY-208","18","Geeeilll"
"NDY-208","19","OMG ZU GEIL 😍 😍 😍 😍 😍 😍 😍"
"NDY-208","20","Love youuu ❤ ❤ ❤ ❤ ❤"
"NDY-208","21","hab euch lieb"
"NDY-208","22","erste 😍 😍 😍"
"NDY-208","23","😂 😂 💕 💕 💕"
"NDY-208","24","❤"
"NDY-208","25","😍 😍 😍 💟 💞 💝 💙 💜 ❤ 💘"
"NDY-208","26","💕 💕 💕"
"NDY-208","27","erster ❤"
"NDY-208","28","megaaaaa 😍 😍 ❤ ❤ 1. ❤ 😍"
"NDY-208","29","1 🙈 ❤"
"NDY-208","30","❤️"
"NDY-208","31","Erster 😜 👍 😘 Und ich brauch so 5 - 10 min im Bad ! ❤"
"NDY-208","32","llliiieebbbe eeuuuucchhhhh ❤ ❤ ❤"
"NDY-208","33","3 ❤ ❤ ❤"
"NDY-208","34","❤️"
"NDY-208","35","love you"
"NDY-208","36","ihr seid so cool ❤"
"NDY-208","37","Ihr seid die besten 😍 😍 😂 😂 😀 😊 ☺"
"NDY-208","38","❤️ ❤️ ❤️ Cooles Video ❤️ ❤️ ❤️"
"NDY-208","39","hello"
"NDY-208","40","Pünktlich ! :D"
"NDY-208","41","Moin an die abocamper"
"NDY-208","42","🤗"
"NDY-208","43","erster"
"NDY-208","44","julia unicorn nein !"
"NDY-208","45","ihr seid die besten"
"NDY-208","46","Geiles viedio"
"NDY-208","47","geiles video :) 😂 😂 😂"
"NDY-208","48","💞 💞 💞"
"NDY-208","49","Mega"
"NDY-208","50","Endlich 😄"
"NDY-208","51","omg geil"
"NDY-208","52","Liebe euch 😂 💖 😘"
"NDY-208","53","2aufrufe sind 25 liks"
"NDY-208","54","jessica Kles ich war 3. 😏 😏 😏"
"NDY-208","55","toll"
"NDY-208","56","Heiko Oberkörper frei 😵 😍 ich bin tot 👅 💍"
"NDY-208","57","ja oder"
"NDY-208","58","Lara bella ja omg"
"NDY-208","59","Lara bella jaaaa 😍 😊"
"NDY-208","60","Lara bella fangirltod 😍"
"NDY-208","61","es ist aber mein Heiko xD"
"NDY-208","62","Lara bella ich auch"
"NDY-208","63","Lara bella ich auch 😍 😱"
"NDY-208","64","Lara bella ich auch 😍 😍 😍 😍 😍 😍"
"NDY-208","65","Lara bella ich auch"
"NDY-208","66","? Die sollten mal lieber trainieren gehen ^^"
"NDY-208","67","Sim Bo 01 Ja man Bra 😂 😂 😂"
"NDY-208","68","Sim Bo 01 hab ich mir auch gedacht 😂"
"NDY-208","69","Lara bella Er hat nen Lauchkörper 😂 😂 😇"
"NDY-208","70","Lara bella same 😍 🔫"
"NDY-208","71","Lara bella alles klar"
"NDY-208","72","Lara Zelinski nein meiner 😈"
"NDY-208","73","1."
"NDY-208","74","ich liebe euch"
"NDY-208","75","❤"
"NDY-208","76","❤"
"NDY-208","77","❤ ❤ ❤ ❤"
"NDY-208","78","💕 ❤ 💕"
"NDY-208","79","Ich liebe euch ❤ ❤ 😍 😍"
"NDY-208","80","❤️"
"NDY-208","81","<b> Like wer die Lochis feiert ! </b> PS : Jeder der mich abonniert wird 30 mal von mir abonniert !"
"NDY-208","82","!!"
"NDY-208","83","Kev Music likegeil"
"NDY-208","84","<EMPTY-COMMENT>"
"NDY-208","85","Kev Music schon gemacht 💞 😍 😍 😍 😍"
"NDY-208","86","Kev Music auf jeden Fall !"
"NDY-208","87","Kev Music klar !"
"NDY-208","88","Kev Music NATÜRLICH !!!!!!!!!!"
"NDY-208","89","Kev Music ich"
"NDY-208","90","Aufjedenfall 😍 🔝 💁"
"NDY-208","91","Ansage an Kev Music der dreiste Werbung bei Mainstream YTbern macht auf meinem Kanal !!"
"NDY-208","92","Lasst euch nicht verar * chen !"
"NDY-208","93","Kev Music hab pls"
"NDY-208","94","Kev Music"
"NDY-208","95","Kev Music hab dich abboniert"
"NDY-208","96","Kev Music erledigt 😄"
"NDY-208","97","E Pixi Star halts maul"
"NDY-208","98","Kev Music Du schuldest mir 30 Abos ."
"NDY-208","99","Lol"
"NDY-208","100","Kev Music du schuldest mir 30 abos 🤗"
"NDY-208","101","Kev Mus"
"NDY-208","102","Roman ich habe mir gestern die gleiche Sonnenbrille gekauft die du hast ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ ♥ Ich vergötter sie ♥ ♥ ♥ ♥ ♥"
"NDY-208","103","Kev Music o"
"NDY-208","104","<EMPTY-COMMENT>"
"NDY-208","105","Kev Music z"
"NDY-208","106","Habe dich Abonniert"
"NDY-208","107","Kev Music habe dich abonniert"
"NDY-208","108","Kev Music Abo und like haste ☺"
"NDY-208","109","Kev Music mann kann einen nicht 30 mal abonieren"
"NDY-208","110","Kev Music habe dich abonniert"
"NDY-208","111","Kev Music Verpiss dich mit deinem Like - Bot ^^"
"NDY-208","112","voll cool"
"NDY-208","113","Soo geil 👍🏻 🌸 💕"
"NDY-208","114","29 kommi"
"NDY-208","115","haha geil"
"NDY-208","116","hammer"
"NDY-208","117","Ihr seid die besten 🤗 😍"
"NDY-208","118","Sooo geiles video 💘 ❣ 💜"
"NDY-208","119","pünktlich 🙌"
"NDY-208","120","Endlich ein neues Video"
"NDY-208","121","So früh war ich noch nie 😂"
"NDY-208","122","Dolores Kovacevic me2222 😂 😂 😂 😂 ❤ ❤ ❤"
"NDY-208","123","die lochis sind die besten"
"NDY-208","124","Wer freut sich auch schon so auf #zwilling18 wenn ja linken"
"NDY-208","125","wer gönnt den lochis die 3 millionen"
"NDY-208","126","jessica Kles JEDER !"
"NDY-208","127","jessica Kles ich würde ihnen auch 4 oder 5 Milionen gönnen ❤️ ❤️ ❤️ ❤️"
"NDY-208","128","jessica Kles naja ..."
"NDY-208","129","jessica Kles die frage kommt so oft du klaust die frage aesh"
"NDY-208","130","Am Profi bilt sist du aus wie sandra"
"NDY-208","131","Hallo sandar"
"NDY-208","132","Celine Höpfl Mehr Fehler gingen nicht ! 😂 😂 😂"
"NDY-208","133","Geiles Viedeo"
"NDY-208","134","❤ ❤ ❤"
"NDY-208","135","Ok ...."
"NDY-208","136","Schule Boys vs Girls . Wer ist dafür"
"NDY-208","137","ich"
"NDY-208","138","Bastimew \•_• / ich"
"NDY-208","139","Bastimew \•_• / ja ich"
"NDY-208","140","Bastimew \•_• / JA ICH"
"NDY-208","141","Bastimew \•_• / \ ¤ - ¤ / ja"
"NDY-208","142","Bastimew \•_• / Ja ich"
"NDY-208","143","Cool"
"NDY-208","144","<b> <del> love euch ❤ </del> </b>"
"NDY-208","145","Dominique Bach bitch 👎 👎 👎"
"NDY-208","146","Lila yeah jemand neidisch ? 😏"
"NDY-208","147","Ihr seid die besten 😍 💕 Ihr seid die letzten die einem Hoffnung schenken 💕 🙏"
"NDY-208","148","nice !"
"NDY-208","149","hi"
"NDY-208","150","lol"
"NDY-208","151","ich lieb euch so sehr 💓 💓"
"NDY-208","152","❤ ❤ ❤ ❤ ❤"
"NDY-208","153","82 er juhu"
"NDY-208","154","<b> sehr sehr cooles Video </b>"
"NDY-208","155","die lochis sind sooo cool"
"NDY-208","156","Ich liebe euch"
"NDY-208","157","😍 😍 😍 🤘 👍"
"NDY-208","158","hi"
"NDY-208","159","ihr seid so coole YouTuber ihr macht die besten Videos"
"NDY-208","160","lochi vs. lochi ?"
"NDY-208","161","<b> geiles video </b>"
"NDY-208","162","So cool 😂"
"NDY-208","163","cooles viedeo"
"NDY-208","164","wow pünktlich hegdl ❤ ❤ ❤"
"NDY-208","165","babys ❤"
"NDY-208","166","bin der 88 coment"
"NDY-208","167","cool 😍"
"NDY-208","168","soo früh dran ❤ ❤ ❤ hab euch soo lieb ❤ ❤ ❤ ❤"
"NDY-208","169","hab mich so drauf gefreut auf das neue Video und jetzt ist es da 😍 😍 😍 😍"
"NDY-208","170","erst liken dann schauen :D"
"NDY-208","171","jaaaaaa liebe euch ❤"
"NDY-208","172","Um Punkt16 : 00"
"NDY-208","173","Ily 😍 😍 😍 😍"
"NDY-208","174","Der weckerton 😂 😂 😂"
"NDY-208","175","Voll das geile Video Heiko und Roman ❤"
"NDY-208","176","Ihr seid die besten . 💜 💜"
"NDY-208","177","geil 😘 😘 😘 💕 💕 💕 💕 ily"
"NDY-208","178","ich bin jetzt müde"
"NDY-208","179","❤ 👌"
"NDY-208","180","93 ster cool"
"NDY-208","181","cooles vidoe"
"NDY-208","182","1 Like = Glück 1 Abo = Millionär"
"NDY-208","183","😍 😍 😍 😍 liebe euch"
"NDY-208","184","Ich hab mal wieder richtig Bock auf eine Parodie von euch :D 3"
"NDY-208","185","ja das wäre zu geil xd"
"NDY-208","186","Alpha Kevin wer nicht ?"
"NDY-208","187","Alpha Kevin ich auch"
"NDY-208","188","Alpha Kevin Hahah Alpha Kevin du hier ? xD"
"NDY-208","189","Alpha Kevin ich auch !!!"
"NDY-208","190","Alpha Kevin ich auch"
"NDY-208","191","Jaa :D"
"NDY-208","192","Alpha Kevin ich seh dixg auch unter domtendos videos überall"
"NDY-208","193","Alpha Kevin du Hir XD"
"NDY-208","194","-16 Minuten"
"NDY-208","195","Alpha Kevin o"
"NDY-208","196","Alpha Kevin du bist aber auch überall"
"NDY-208","197","Alpha Kevin Hey ! 😀"
"NDY-208","198","Isabell Unicorn"
"NDY-208","199","stundeu7"
"NDY-208","200","ich brauche 20minuten im Bad"
"NDY-208","201","Nike Steininger 💋 👄 😍 😗"
"NDY-208","202","Nike Steininger ich bin ein mädchen"
"NDY-208","203","Nike Steininger wie alt bist du"
"NDY-208","204","ich bin 13 jahre 😜 😜 😜 😜 😜 😜 😜"
"NDY-208","205","Alpha Kevin kennst iluminatrox"
"NDY-208","206","ich bin 13 jahre warum fragst du"
"NDY-208","207","Ich bin auch 13"
"NDY-208","208","Alpha Kevin OMG ICH AUCH RICHTIG LUST AUF PARODIE VON DIELOCHIIIIIS ❤ ❤ ❤ ❤ ✌ ✌ ✌ 😙 😙 😙"
"NDY-208","209","Alpha Kevin ich auch"
"NDY-208","210","Alpha Kevin ich auch"
"NDY-208","211","KRASS"
"NDY-208","212","cooles video jungs ☺ 💎 ❤ 💋 ich habe euch lieb ❤"
"NDY-208","213","lol voll coooloooool 😍 😍"
"NDY-208","214","wow sogar pünktlich 😂 💞"
"NDY-208","215","Hi lochis"
"NDY-208","216","FAHHHAHAAHHHHAHAH sooo geil , 😂 😂 😂 😍 😏"
"NDY-208","217","hai ihr seit so hüpsch cool ...."
"NDY-208","218","aww endlich ... omg love yüü"
"NDY-208","219","Ich liebe euch"
"NDY-208","220","hi"
"NDY-208","221","ihr seid die besten"
"NDY-208","222","yeah endlich ein neues video 😍 😍 💜 💜"
"NDY-208","223","IHR SEID DIE BESTEM"
"NDY-208","224","ihr seid einfach die besten ! wir lieben euch ! ♥"
"NDY-208","225","cooles Video"
"NDY-208","226","ich liebe eure videos und freue mich das jetzt wieder normale videos kommen"
"NDY-208","227","ich liebe eure Videos . ihr seid die besten ."
"NDY-208","228","Heiko ohne Oberteil slayt 😍"
"NDY-208","229","ich liebe euch ❤ ich war in Bremen . von euche Konzert ❤ ❤ ❤ ❤"
"NDY-208","230","Juhu"
"NDY-208","231","10 min"
"NDY-208","232","krasses Video"
"NDY-208","233","geil 😂 😂 😂 😍 ❤"
"NDY-208","234","Pünktlich 👍 👍 👍 💟"
"NDY-208","235","jaaaaaaaaaaaaaa 😍 😍 😍 😍 😍"
"NDY-208","236","#Zwilling18 ❤"
"NDY-208","237","egal was passiert ihr seit die besten ! ❤"
"NDY-208","238","ich brauche im bad so ungefär 15 - 25 min ( bin ein mädchen )"
"NDY-208","239","und dusche immer am abend"
"NDY-208","240","könnt ihr mich vielleicht im euren nächsten Video Grüßen denn ich habe heute Geburtstag wäre unfassbar nett 😘 ihr seit die besten ! 😆 ( wenn ihr mich grüßt ich heisse Wiki oder Wiktoria wie auch immer ihr es sagt ) ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤"
"NDY-208","241","brauche nur 5 minuten im bad"
"NDY-208","242","Antworte ihr eig. auf Kommentare ? ❣"
"NDY-208","243","20 min . Im Bad und ne Stunde im meinem Zimmer haha"
"NDY-208","244","Geil"
"NDY-208","245","Sehr cool 😎"
"NDY-208","246","157. 💪"
"NDY-208","247","Ich brauche 10 Minuten im Bad"
"NDY-208","248","ich liebe euch si sehr 💗"
"NDY-208","249","seid ihr singel"
"NDY-208","250","voll geiles video 😍 😍 😍 😂 😂 😂"
"NDY-208","251","# Zwilling euer Album ist das coolste was es gibt"
"NDY-208","252","cooles Video ihr seid die besten"
"NDY-208","253","Endlich wieder ein neues videoooooooooo 😂 😊"
"NDY-208","254","omg"
"NDY-208","255","Hey Lochis : Ich muss euch sagen Dass ihr die besten YTBER der Welt alle Videos Sind Top ! Mehr Videos Los ! 😉 😊"
"NDY-208","256","Also ich bleib morgens am liebsten im Bett liegen . Zählt das auch als Routine ? 😂"
"NDY-208","257","Melentik bestimmt xD"
"NDY-208","258","jaa xDD"
"NDY-208","259","Melentik normal ; macht doch jeder am Wochenende :)"
"NDY-208","260","Melentik jaaaaa ... 😂 😂 me too"
"NDY-208","261","Marie Schmidt das mach ich dauernd wenn ich keine Schule habe 😂 😂 😂 😂"
"NDY-208","262","Melentik nur am Wochenende . Dann kann ich bis 12 liegen bleiben . Ich hasse es aufzustehen"
"NDY-208","263","Sophia Koch ich auch"
"NDY-208","264","Melentik ich musd aufstehen weik ich zocken will"
"NDY-208","265","Vani Love ich muss aufstehen um zu zocken"
"NDY-208","266","Lendita Krasniqi leuft bei dir"
"NDY-208","267","Vanessa Stieg bei deiner rechtschreibung auch"
"NDY-208","268","Melentik Ich seh dich einfach überall 😂 😅"
"NDY-208","269","Melentik Ich brauche unter der Woche 30 Minuten und am Wochenende 1 Stunde 😶 😆"
"NDY-208","270","Melentik ich auch meistens Schlaf ich sogar noch mal ein 😊"
"NDY-208","271","Melentik Ich sehe dich irgendwie unter allen Videos die ich gucke 😂 💗"
"NDY-208","272","Lendita Krasniqi Du schreibst übrigens viel schlechter als er ..."
